,message,label
627,광동은 답 없다고 ,1
628,여기서 서폿이 시야 잡아줘야되ㅑ는데 .. 원딜이 저모양이니 자꾸 지켜줘야됨..,0
629,대 황 불,1
630,대 황 동,1
631,어이없는게 디도스를 어케 막아 쫌 참아보라니까 다들 호들갑임... 디도스 금방 해결 할 수 있다 생각하는 무식한 인자 없지?,1
632,88848은 뭐임?,0
633,레클레스 나옴?,1
634,콜미 콜걸모드 ㄷㄷ,0
635,ㅈㅈ,1
636,저놈에 인장질은 ㅋㅋ,1
637,lck 우승은 젠지 롤트컵 우승은 t1 어쩔수없다,1
638,어쩌다가 커즈가 저딴팀에들어간거냐,0
639,캬,1
640,서폿태윤,1
641,또 이거야 ,1
642,리신 왜 밴 안했지 ;;,1
643,젠첩들아 질봐라ㅋㅌㅋ,0
644,서폿 주머니 키햐,1
645,저게저입에,1
646,서 부 광 동,1
647,Lec 픽이네,1
648,칸나 소식없나요?,1
649,쵸비 이제 놀이터에서도 일진못먹네 겨우이기노,0
650,바선생 그만잘해,1
651,군대 컴터안써봤냐 인트라넷도모르게,1
652,구독취소하고 다시 하면 ㄹㅇ 되는데?,1
653,재경기냐?,1
654,신 상 혁,1
655,사야가누구야,1
656,불공정한 연습기회 운운하며 승자를 존중하지 못하는 그선수에 그팬분들 ㅋㅋㅋ 제발 님들 쳐발린 거 화풀이를 다른 팀들 경기 와서 하지 말아주세요 ㅠㅠ 진짜 한화팬들은 매너있어서 님들이 한화팬 가면써도 천박한 말투에서 다 들통나요~~ 그리고 제발 한화선수들 상대로는 범인찾기좀 하지 말아주세요,0
657,"쇼메이커는 메이킹을 못하는 노메이킹 , 켈황은 하드 쓰로잉의 대가 디플러스 기아의 마스코트들을 지지 합니다",0
658,콜미는 정말 겜 하기 싫겠다 ㅋㅋㅋㅋ,1
659,drx동기부여가 안되나?,1
660,미드세컨은 제카가 맞다,1
661,아 표식 비싼척하네 ㅋㅋ,1
662,88848이 뭐에유?,0
663,샤오미 젠지 쨔요,0
664,제리는 하지마라. ~~~~~~~,1
665,클로저님?,1
666,/싱크스,1
667,카리스 뭐하나 ㅋㅋㅋㅋㅋㅋㅋ,0
668,프로페셔널이니 f 들어가긴함,1
669,페이즈,1
670,이건 리겜이지,1
671,탱아지르 템룬트리네,1
672,게임 잘풀려도 이걸져?,1
673,폴루 잘한다,1
674,바루스 이즈는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
675,대 상 혁,1
676,대상혁,1
677,롤드컵 우승,1
678,시간끄노..,1
679,대놓고젠지가이기는데예언자ㅇㅈㄹ,0
680,변명은 역시 그슼갈,0
681,/탑화면 고정,1
682,오늘 치킨집들 대박나것농,1
683,진짜 힘들겠다 직관러들,1
684,쇼메이커의 쇼타임이 예정되어 있습니다,1
685,유체화 점멸은 아까도 있었는데? ㅋㅋㅋㅋㅋ,1
686,오오,1
687,탐켄치 ㄷㄷ,1
688,이걸 뺏기네ㅋㅋㅋㅋㅋㅋㅋ,1
689,한화폼의이유 : 황 현 진,1
690,본인써주는팀이없으니 drx가야지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
691,과연 페이커는 이대로 무너질것인가? 아니면 또 보여줄것인가,1
692,대마유시,1
693,아지르 시에스병있나 왜 합류안해서 지는거?,0
694,게임 끝,1
695,젠지: 중국 영토의 무결성을 무조건 존중합니다,0
696,주말에 lck 보는게 왜 백수냐,1
697,맛있겠다 밤에,1
698,대 상 혁,1
699,대 상 혁,1
700,오렌지 젠지맛네 ㅇㅇ 미드원딜 투툴팀,0
701,앵그리 쵸비 나옴 ㅅㄱ,1
702,88888,0
703,폴루가 이거 물건인데?,1
704,킹겐 던진거처럼 됐네,1
705,가관아님?,1
706,대상혁,1
707,씨맥이 잘해서 올라온게아니라 쵸비빨로 보여줫던거지 쵸비 없으니까 10따리잖아,0
708,용준좌 센스 :thumbs_up:,1
709,와 표식 퍼펙트 베릴 미쳤네,1
710,Dk 판단 레전드 ㅋㅋ,1
711,제카 도란 ㅈㄴ 못하네 ㅋㅋ,0
712,꼬감독님꼭툭튀 ㅗㅜㅑ,0
713,노틸이 진짜 씹캐리하는데,1
714,대퍼는 사람이 아니다 대퍼는 팀이다,1
715,캬,1
716,압도적 정글차이 4세트는,1
717,전용준이면 안본다,0
718,대 리 아,1
719,ㅋㅋ,1
720,티원 올라가봤자 어차피 젠지한테 개털릴텐데 ㅋㅋ,0
721,셔메이캌,1
722,저거 광고비는 얼마일까??,1
723,이 브금 혹시 뭔지아시는분,1
724,커즈가 할 수 있는게 없음,1
725,아 뚱녀뭐야,0
726,파이크 님?,1
727,오리아나 쇠공던진다,1
728,흐웨이는 저렇게 죽여도 딜이 장난없네,1
729,칼바람 ,1
730,젠지애들 또 이간질하네 안부끄럽나? 9깅딱해놓고,0
731,논란좀 있겠는데?,1
732,숭배하라,1
733,앗!,1
734,초반 아지르는 아우솔 못이기는게 팩튼데 뭐라 씨부리노 다들ㅋㅋ,0
735,조? 루??,0
736,걍 개패네,1
737,응 어쩌피 우승은 T1 ~,1
738,바이퍼 무빙 ㄷ,1
739,니코 ㅡ어디갔냐,1
740,젠지 2:0 DK,1
741,888룰8,0
742,과간은 뭐냐 신안초등나왔나,1
743,그 긴거 또 나왔네,1
744,라스칼은 팀원이 밉다,1
745,오늘 제카 너무 저점뜨네,1
746,역시 유관미드,1
747,아주부 프로스트 ,1
748,둘다 자는데,1
749,티원 시청자수 개거품이였네 kt랑했는데 차이가없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
750,캐니언: 어,1
751,유출 떴는데 페이커 pog맞다,1
752,안방 화장실은 선넘었지!!이래도 피어엑스가 질수도있음 하위권팀은 골드1만차도 뒤집힘,1
753,저게 살면 어떡해요,1
754,이모티콘 작작 눌러라 진짜 화낸다,1
755,승부조작 매치 끝!!!!!,0
756,굿바이 광동,1
757,방금 남자임?,1
758,젠티전 ,1
759,왤케 못하냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
760,제가 환공포증이 있어서 그런데 제발 ㅇㅇ 를 치지 말아주세요,1
761,갓케리아,1
762,테디 웃는거보니 좋다,1
763,하필 티원 상대로,1
764,황 회 장 님,1
765,2022년 월즈 결승 ㄷㄷ,1
766,룰러 폼 미쳤다,1
767,욕을 바기지로 먹을 짓을 하네,1
768,롯데리아 ㄷㄷㄷ,1
769,원딜 pog 되게 오랜만이네,1
770,얌,1
771,레나타궁안갈기냐?,1
772,영약에 슈발까지 ㄷㄷㄷㄷ,1
773,세나 지겨워죽겠네 ,1
774,팩트) 페이커 쵸비는 ㅈㄴ 친하다. 기인은 제우스가 반드시 자신을 뛰어넘을 거라고 했다. 갈드컵 여는 애들은 방구석 처박힌 찐따들이다.,0
775,기프트,1
776,담시즌 얘네 두팀끼리만 붙여라,1
777,ㅈ 사기챔ㅋㅋ,0
778,제리 몰아주기 ㅋㅋㅋ,1
779,뒤에 광동 drx보이누 ㅋㅋㅋ,1
780,그냥 감사하게 봐라 뭘 서로 비하하냐,1
781,ㅈ밥들 싸움이 재밋지 ㅋㅋㅋ,0
782,베릴 진짜 앞뒤가 없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
783,불 줘라 세레모니상,1
784,차가 좁아,1
785,후픽줬는데 이정도해야지,1
786,ㅋㅋㅋㅋ,1
787,3용주면 진다,1
788,광동은 판단력이 넘 아쉬운거 같습니다 ,1
789,대 황 딮,1
790,ㅋㅋㅋㅋㅋ아니 너무 타이밍이 지고나서 롤리나잇 요약이ㅜ,1
791,클로짝,1
792,뭐야 오늘 중국팀 경기가 있네,0
793,오너 아파서 2군 구원 콜업이래요,1
794,그건바로에이밍김하람선수,1
795,1747,0
796,ㅇㄷㅊㅇ,1
797,뒤뚫렸으기아)*(,1
798,페이커캐..리,1
799,젠지팬분들 부디 광동이겼다고 광동뭐라하지마요 패드립도하지말아주세요 쨔오,0
800,렉사이 쵸비라고 ??,1
801,디도스빨 한화 ㄷㄷ,0
