,message,label
737580,할리퀸,1
806417,케이티 져라 그냥,1
646265,표식 캐리네...,1
455780,5원딜 밴,1
444450,키이야~~,1
85446,88848lpl팀 팬입니다 더이상 까지마세요 세체팀은 우리 중국팀 젠지 입니다,0
171730,미드가 진짜 지옥인데?,1
297724,말 그만 하고 시작좀 ,1
465799,역시 넛신 ㄷㄷ,1
807627,3용입니다만,1
309031,농심 조졌네,1
662584,똥내,1
950856,대 상 혁,1
340532,대 상 혁,1
122958,결국 탈리야가 이득인데?,1
541910,롤드컵 우승 버프는 어째된게 스프링 1라를 못가고 또 까이고 있냐 ,1
265436,조합이 질 수가 없다,1
259169,ㅎㅇ,1
781044,쵸비 귀신봄?,1
38189,바이 칼리 0,1
782280,와 혼자서 다 만드네 ㅋㅋ,1
139568,걍 다 가져가노,1
478061,ㅋㅋㅋㅋ,1
605179,든버지 가산탕진 ㅠㅠ,1
196530,왜 이렇게 된거지 ㄹㅇ ㅋㅋㅋㅋ,1
329289,범인 제씨지,1
55600,롤판은 페이커 떠나면 바로 멸망이지 스타성있는 선수가 2연속 우승하면서 호감행동 ㅈㄴ해서 페이커 하나 더생겨야 희망있음,1
822809,?,1
911038,대상혁,1
522916,블블블블,1
420348,역시 씹덕은 젠평,0
571748,애초에 유통기한있는 원딜이 어딨노 ㅋㅋㅋㅋㅋ 뭔 유통기한 드립이야,1
87320,페이커도 땀나요,1
249642,쟤는 간첩이네 ㅋㅋㅋ 1000퍼이러네,1
553613,와 경기 보면 한화 젠지 3명은 작년느낌 나는데 미드가 다르니까 안되네;,1
422082,역겹긴 ㅋㅋㅋㅋ 역겨우면 이겨라~,1
502301,쯔엔지 짜요!,0
546224,제카만 바꾸면 우승권이겠다 한화,1
429971,4바론해도 겜몬굴리니 씨맥 피드백 강하게 할듯,1
662351,파이크 궁 처음써봄?,1
718887,이건 개크긴한데,1
65595,데프트=데드리프트,1
323111,제우스 1레벨..,1
153062,ㄷㄷㄷ월즈우승듀오....,1
346827,싹싹김치요~,1
431407,개이쁘다 ,1
28513,버그있음,1
377134,졌잘싸!,1
770307,겁나 졸립네,1
580987,에휴 우리나라에서 하는 발로란트 개막전도 이러더니 lck는 뭐 맨날 이러네ㅋㅋ 그냥 중계권이랑 대회운영권 ogn에 다시 넘겨라 이따구로 할거면 100억은 어따 팔아먹었냐 도대체?,1
235420,바로맥이네 ㅋㅋ,1
724283,제우스가 한타할때 이퀄 냅다 깔아버리면 한타가 성립이 안될텐데... 울프 왈 퍼펙트가 저점을 계속 보이는 것 같다고 하더라 ㅠ,1
963028,농심 미드 개심각하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
464663,888룰8~ ,0
566433,커 버 지,1
297366,오너 옷 ㅋㅋ 귀엽,1
735984,케이티 강팀에게 진건 부끄러운게 아니다 힘내라,1
514015,와,1
989636,크산테나 베이가,1
373560,오늘도 싸우냐,1
947837,상혁아 사랑해,1
423362,광동 그냥 t2됐는데?,1
541869,"준위만 있는 게 아냐...준장도 있다, 소장 중장 대장 아래에",1
731659,퍼펙트는 오늘 이겨도 진거임,1
509656,씨에쑤왕 88이형ㅋㅋ,0
238287,?,1
682120,한화 티원도 발랐는데 애들아 3강이라고 생각좀 해줘!! 디플이 어딜 비벼 그냥 발리는게 맞지!! 당연한거야 이건!! 쇼메 욕하지말자!!,1
976771,삐빅 스몰게임입니다.,1
58689,선창만 괜찮으며 ㄴ좋을거같은데,1
674776,역시 헤드셋은 켈황,1
417158,?,1
494642,서폿누교,1
626740,이런,1
472267,솔직히 전라인 통틀어 캐니언이 롤 제일 잘하지 않음? 순수 실력으로만,1
974986,뭐하노?,1
36884,대 황 식,1
549345,피오라 나와야하는가,1
397984,에이밍 카이팅 보소 ㅋㅋ,1
984359,킹겐 진짜 불쌍하가,1
130075,엄ㅋㅋ,1
400863,황시드,1
903272,무리데쓰요 ㅋㅋㅋ,1
401818,/screen DK Kingen,1
283414,젠지가 티원을 이기고 나면 그녀에게 고박하겠어,1
363024,ㅋㅋㅋㅋ 잘큰놈이 원딜하자 ㅋㅋㅋ 미친 ㅋㅋㅋㅋ,1
840629,티원 기생 리그인데 심지어 라이브도 안한다? 망한거지 ㅋㅋㅋㅋㅋㅋ,1
454881,ㅎㅎㅅㅁ ㅎㅎㅅㅁ,1
89651,저걸 안싸우네 ㅋㅋ,1
413482,세최cs 쵸오비,1
201673,대 상 혁,1
194326,이거 다 괜찮은데 아트가 커서 문제임 ㅋㅋ,1
164809,ウマ娘は最高だ！！,1
445044,대상혁,1
867450,화났다 ㄷㄷ;;,1
728210,니코 오리,1
217551,광동 프릭스아니다 광서 프릭스다,1
747615,구른다,1
682547,한화 우승 ,1
640273,똥프트,1
509580,트타 귀엽당,1
449038,대상혁,1
354748,와,1
643574,닥표식이지,1
728222,코르키 개사기더라 t1화이팅!!!,1
858338,이길자격없다 지는게 맞다 drx,1
721865,ㅋㅋㅋㅋㅋ,1
683523,3경기는 못볼꺼같넹,1
420223,중국팀 개인의 의견 ㅋㅋㅋㅋ,1
534893,듀렉스는 레전드노,1
174286,헉..,1
905559,대상혁,1
563038,4용 먹어서 이김 유지력 짱짱조합인데 바다용이다???? 아무리 딜이 딸려도 어쩔수없음,1
890891,오늘 첫경기부터 좁밥대전이네 흠,1
507967,개짬찌ㅋㅋ,1
855746,ㅋㅋ,1
626029,왜 티원 욕하는 사람들은 거의다 구독목록에 아이브가 있는거임.... 중국사람들이라 그런가..??,1
311002,준ㄴㅏ잘생겻네..,1
880626,오리화나,1
183773,피오지 도란이다 잘 봐둬라,1
920266,아따 우리 전라젠지 슨상님들 잘한당께!! 우리 전라민들이 응원하노!!~,1
813240,네엥에에에ㅔ에에ㅔ잇!,1
718875,"기인이 무관인 이유, 기인이 제우스는 고사하고, 도란한테도 안되는이유. 기인은 매번 탑태윤 한테 저러네.",1
993557,벤픽은 KT가 이겼다 ,1
97088,깜짝이야,1
139130,녹방인데 티원이 이김,1
978287,ㅇㄷㅊㅇ,1
978932,당쿠 지렸다 ㅋㅋㅋㅋㅋㅋ,1
588781,고버지ㅋㅋㅋㅋㅋㅋ,1
170627,기드온아..,1
65381,근데 드레이븐,1
435631,아니 단식세난데 ㅇㄷ cs말하는 사람들은 티어가 이미보인다,1
11753,오공 너무 구리다,1
319113,어쨌든 진출전 이기면 그만이긴 하네 ㅋㅋ,1
160147,아니 숙소에서하는거면 방플하면 어케 막냐 ㅋㅋ,1
793594,풀옵가면 5경기 하네요,1
523666,제발 딮기 이겨라,1
272451,5꽉 가즈아 치킨시킨다!!!!!!!,1
873050,?,1
455921,군바리 아웃,1
393477,배혜지 유부녀라 더 매력적 헉헉,1
704480,ㅇㅅㄴㅅ,1
187210,오늘 또 포즐 까요?,1
767275,이게 강팀들의 싸움이지,1
350567,ㅈㄴ비싸,1
402380,와ㄷㄷ,1
305648,티원한테 지는건 어쩌면 당연한 결과였으니까..,1
733203,짱현우뭐임?,1
830750,애쉬한테 더는거 개이득,1
124270,딜라이트는 신이야,1
978176,벵 더 정 글 갓 기,1
364280,큰거 온다,1
607215,서운해서 서폿하겟나,1
54861,뭐 이겜이 이래되노 ㅋㅋㅋㅋ,1
188895,오늘은 녹방 아님,1
992182,피닉스아니냐,1
807883,꽉겜 개재밌는데,1
465645,하늘에서 내려온 토끼가 하는말~ 움치치 움치치 바니바니바니바니 당근당근,1
252574,근데 젠지 비디오는 맛이 안사냐...,1
669848,쵸비를 8강딱 시킨 제카 ㄷㄷㄷㄷㄷ,0
88299,쓸만한 미드가 매물이 아에없음,1
503072,디플러스 기아 화이팅,1
777758,도란이 너무 빨리 들어가는데;,1
196581,브리온한테 2연따잇 당하는 광동인데 기대ㄴㄴ,1
998855,루시드 잘하더라 신인인데 안쫄고,1
272294,대 니 언,1
394874,롤리나잇 오늘 어디팀임?,1
104990,fox준내 못하네 t1 미만 잡 ㅋㅋㅋ,0
372721,오너 동선ㅋㅋㅋㅋ\,1
293551,레드가 승률 개좋음 요즘,1
424296,두든두든,1
307703,엄,1
245933,겜 수준이 ㅋㅋㅋ,1
722882,퓨시기 비에고로 펜타킬도 먹어봤으니.. ,1
607671,든네,1
946765,소나 왜 함 ㅌㅋ 돌진을 못막네 ㅋㅋㅋ,1
393713,딮기가 먼가 잘 맞아가는듯,1
407996,쇼메쇼메 ㅋㅋㅋㅋ,1
506196,루시드 자꾸 이레디에이트 묻은 울라리마냥 왜저럼?,1
147599,쇼메이커플레이메이킹메이커,1
385909,광똥은 이길 자격이 없다!,1
267266,Dae sanghyeok,1
361321,ㅋㅋㅋㅋㅋ진에어 언제적이여 ,1
699930,쮀스 담당일진 대황란 ㅋㅋ,1
722814,애쉬다,1
976631,싸장님???,1
745576,뭔 농심패면서 아지르 이해도 ㅇㅈㄹ,1
133901,지금크산테는 서폿임,1
265052,버려졌다???…,1
121074,딮기 만날려고 이러네 ㅋㅋ,1
222859,관심법으로 보기만 해도 티원팬인게 보인다고 하네요,1
76994,이발좀 해라 에이밍아,1
87127,캬,1
222219,기인 존나 잘하네 ㅋㅋㅋㅋ,1
591744,야...진짜 다음경기 담날가것는데????,1
492900,ㅁㅍ,1
107354,오글,1
925691,ㅋㅋㅋ ,1
911077,또 전기마우스야?,1
557341,읏 차,1
932176,진짜 도란 레전드네,1
801598,어 베릴 덩치가 크잖아??? 빅게임이다,1
619674,아 포니해설 개못하는데 왜맨날티원경기때마다 나와ㅡㅡ,1
808176,왜 2텔 쓴거임 저기다? 이해가 안되네,1
823993,언제부터 포기하는 게 스마트란 말이 붙는거였지? ㅋㅋㅋㅋㅋㅋ,1
435866,흐웨이 1밴 나온다 ㅋㅋㅋㅋㅋㅋ,1
261857,쵸비지리네,1
33228,구마유시 한방에 ㅋㅋㅋㅋㅋㅋ,1
395968,퍼펙트 빡종이아니였구먼 ㄷㄷㄷ,1
830717,1,1
892646,짜이엔지ㄷㄷ,1
166767,이즈는 팀이 밉다~~,1
747720,롤도사 치매 카서스 시즌2ㅋㅋ,1
345972,아지르 킬먹고 하는게 머임,1
380035,아니 슼갈들은 쳐발리고 왜 방을 안빼는거야 ㅋㅋㅋ 디알엑스 광동 경기인데 ㅋㅋㅋ,0
674368,럼자오자레 ㄷㄷㄷㄷ88488 5글자 오지게 좋아하네요 ,0
137471,얘들아 커뮤니티좀 보고와. 비공개로 진행했다잖아. 녹방이라고,1
816559,저게 서폿이냐 \ㅋㅋㅋㅋ,1
873257,제리 미친듯이 성장하는데 이거 정상이냐,1
56860,대진운은 젠지가 ㅋ;;,1
457174,야 뭐고 ,1
211242,속보) 디도스 범 공개 노므현 전 대통령으로 밝혀져…,1
976627,대 펙 트,1
528113,딮기 얘기잖아 ㅋㅋ,1
723772,도구 2킬은 오히려 별로긴 해,1
210706,매일 이러면 망하겠다 ,1
706371,녹화본입니다.,1
862027,19금딱지 걸어라 너무 잔인할테니까,1
755983,나서스는 13년에 ㅈㄴ 나왓지 ,1
87606,해봤어야 알지 ㅋㅋㅋ blg는 해봐서 잘하네,1
49916,ㅇㅅㅋㅎ,1
899157,제가 정리해드릴게요 준위는 준사 소사 중사 대사 다음이 준위에요,1
837461,??,1
886323,ㅎㅇㅌ,1
230210,바 선 생,1
727408,광동 재평가,1
932641,안뇽~~,1
952204,할 말이 엄네 ㅎ,1
284514,티원 수고했어요 ~ 기인선수 축하합니다! 티원 준비잘해서 msi 잘해보자구요,1
239093,크 멋있다,1
405711,페이커 티원 욕은 오지게 하면서 쵸비 젠지 욕하면 아주 ㅈ난리네ㅡㅡ,1
672648,페이즈는 젠지라 잘해보는이거임 딴팀가면 고스트정도,1
537807,글ㅐ서 누가 더 좁밥이야?,1
295202,트타 경기도중에 잔거아니냐?,1
316172,너무 못한다 ㅋㅋㅋ,1
902100,t1은 lpl에게 지지 않는다,1
322311,크산테 누가잡음?,1
533382,ㅁㅍ,1
997609,0016 나와버렸네....,1
597234,진짜 dk도 이번 시즌은 힘들겠다..,1
160613,뇌신,1
493633,20분 9전차,1
409157,대 황 딮,1
171923,브리온 압박 지리네 ㄹㅇ,1
606619,든버지 ㅠㅠ,1
308262,이번시즌 가장 심각한 미드차이 같은데,1
797176,88848 영토의 무결성 럼자오자레,0
5457,아니 오늘 해설진 ㄴㄱ?,1
837634,지우쥰나불쌍하네 ㄹㅇ,1
454838,그 원딜은 캐리불가 ㅋㅋㅋㅋ,1
242025,무관ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쵸비?,1
864385,잔인하다 진짜,1
549910,라이븐데더 광고가 나옴?,1
162121,2ㄷ1 브리온 승,1
77947,:finger-red-number-one:,1
993748,사일 맛있는데,1
480446,젠지 나와!!! 플옵 나와!!!,1
791333,오 뭐야 ㅋㅋ,1
199003,에이밍 vs 제카 같음,1
954433,어쩌라고 돼지한마리 그만 언급해라,1
622454,킬캐치는켈황,1
778168,잭스있음?,1
381983,라스칼 웃을때 제일 기분좋네,1
944357,쇼메 진짜 개불쌍하네,1
497,이야,1
643583,비디디 예측w 지렷다,1
390066,역대 롤드컵 솔로킬 1위가 큐베인데 깝치노 ㅋㅋ,1
61345,와,1
733606,좋은제,1
798851,대 상 혁,1
292446,한화이글스 역전 쓰리런 홈런 ㄷㄷ,1
178935,와 르시드 지리네,1
772481,자강두천,1
278982,"푸바오,!",1
803638,"디플러스 서부권 패턴: 1세트 이겨서 기대감 생기다 2,3세트 걍 무너짐",1
360434,ㅇㅅㅇ,1
891418,롤대남들모엿네 ,1
228876,88848,0
487309,케이티 잡고 디플기아잡고 포스트시즌 가자 한화화이팅,1
579032,ㅇㅅㅇ,1
417676,아이번 개맛있는 조합이라 밴할만 했음,1
800428,썩은 리신,1
693443,대 콜 미,1
418776,왜 ui바뀐거냐,1
116138,박하경 조용해라,1
351754,1557-0013 ,0
650312,광동 티원 상대로는 어떨까,1
247359,와,1
925631,바드사 잘못함,1
367199,q한번에 스펠 다빼네 ㅋㅋ,1
405129,오늘 두경기 다 치열하네ㅋㅋ,1
530236,그냥 탈리야의 신,1
993904,밴픽뭐야,1
834551,뭐하냐 ㄷㄷㄷㄷㄷ,1
544778,딜라이트 숨찬다 숨셔라,1
769659,와 지렸다,1
832010,불 개빡쳤네ㅋㅋ,1
459880,왜 최 하위권인지 알겟네 뭘 지들먼저 하려는 플레이가 1도없네,1
267653,브금 존나맛있다,1
557995,노틸 ㄷㄷㄷㄷ,1
188404,녹방임??,1
186014,엥 오늘은 중국팀 경기하네,1
398393,기..프..트..,1
456239,킹겐 크산테 진짜 맛없던데,1
692808,"티원팬들 이제 전용준님도 담구려하네,,,,,,",1
67414,대 황 킅,1
248357,왜 나댄겨 오너,1
779938,ㅋㅋㅋㅈㅈ,1
118589,ㅇㄷㅊㅇ,1
687627,한타 왜 저래,1
152405,홍철이,1
569272,끠터 귀엽노,1
930886,디도스 오늘 안걸림?,1
173518,대 지 우,1
905692,대 상 혁,1
404514,캬,1
14690,무관쵸비,1
748203,오우,1
960042,비에고 개무리했네 ,1
518632,젠지 바텀은 맨날 ㅋㅋㅋㅋ,1
180167,근데 슼갈들 왜 신나서 분탕질 치는지 아는사람? DK한테 져도 그 팀보단 잘하는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
149005,절대 바드를 해선 안돼,1
527539,와 미쳤는데 ㅋㅋ,1
733679,크,1
624082,익룡 꺄아아악~,1
343890,/미니게임,1
54526,서폿 시야점수차이 왤캐나냐 ㄷㄷ,1
729726,야미,1
89015,사실 정몽규는 잘못이 없다는데 진짠가요?,1
154435,롤 도 사,1
917542,/대상혁모드,1
470961,슥갈들 ㅂㄷㅂㄷ,0
629609,야 탑베인 몬막는다,1
112778,정화 너무 빨랏다 ㅋㅋ,1
90034,오리아나가 아칼리는 숨도 못쉬게 팰수있는데 ... 손가락 차이지,1
247667,진짜 게임 미쳤다,1
337354,세나 어그로 잘끌리네 ㅋㅋ,1
633310,에이밍도 사람이야..,1
703022,ㅉ,1
223099,왜 젠지가 중국 팀이에요?? 티원도 그럼 중국팀이에요?,1
678369,라스캉 ㅋㅋㅋ,1
599383,재경기 래츠고,1
18331,:folded_hands:,1
876923,유튜브 세대라 티비볼때 광고보는거모름 ㅋㅋ,1
43412,비디디 스킬샷 아쉬운데,1
539993,누가이김?,1
116998,걍대주노,1
137263,녹방이라고 이 인간들아,1
529939,쵸비 딜량봐라 ㅋㅋ,1
105219,재키러브 사랑해♡,1
878143,야장창창 ㅋㅋㅋ,1
617264,잘생겼는데 왤케 삭았냐,1
224632,이판은 무난하게 지는구나,1
310912,레클 말하는거 들으면 진짜멋있네,1
506200,젠지팬은 다 중국인이지 ㅋㅋㅋㅋ,1
178587,이거 지면 게임 잘못만든거임,1
452957,헤응,1
196118,ㅈㄴ 못하네,0
790820,캬,1
68104,와,1
511333,:face-blue-smiling::face-blue-smiling:,1
99346,녹턴에 공달았었네 ㅋㅋ 충격파,1
225396,페이즈 진짜 개꿀빠네ㅋㅋㅋㅋㅋㅋ,1
538163,이 조합에서 레넥토능로 뭘 한다는샤냐 ㅋㅋ,1
824781,밴픽 몰아주고 메타에도 안 맞는 상성 그웬 후픽으로 쥐어줬는데도 잘 컸다 싶으니까 집어 던지는데 뭘 잘함 대체 ㅋㅋㅋㅋㅋ,1
772218,똥카~,0
532378,테디가 어쩌다 이리됬냐,1
781557,라칸 뭐냐 ㅋㅋ,1
552961,아아악ㅋㅋㅋㅋㅋㅋ,1
142493,흙마유시,1
462559,젠첩은 나가면 되겠네 ㅋㅋㅋ,1
727753,준위출신 있나요?,1
906743,이야 LPL컵 봐라 ㄷㄷ,1
428382,광동 다 이긴거 아니었어?,1
769909,캐년 뭐하냐 ㅋㅋㅋ,1
486093,방금 아지르 뭐처한거임????????,1
279239,과관아니고 가관이다 ,1
107047,얼른 구마 짜르고 원딜 새로뽑자,1
783056,텔왜탐,1
509413,쇼메 굿,1
959873,엄로져 여기선 여포짓하네 ㅋㅋ,0
86428,ㅋㅋㅋㅋㅋㅋㅋ바루스 와 ,1
614356,아오 낀낀이형 잘좀 해봐 ㅋㅋㅋㅋ케,1
283259,기인 욕하더니 초단위로 민심 변하네 ㅋㅋㅋㅋㅋㅋㅋ채팅 개웃겨,1
292074,개못하네,0
931215,이제보니깐 쵸비가 피해자였네 ㅅㅂㅋㅋㅋㅋㅋ,1
388838,코르키 한방도 못맞췄는데,1
770669,무관행동,1
475151,두 황,1
277754,ㅈㅈㅎㅇㅌ,1
949523,아아,1
406623,3시반이나 되야 시작하겠네,1
183565,13033 따운~,1
422980,준령있는데?,1
661589,직스 죽이면 끝나네 ㅋ,1
484890,알 이즈 웰 ㅋㅋㅋㅋㅋㅋㅋ,1
206511,리그가 망했군,1
957459,응 근러 서부급아니야~,1
934079,터짐,1
788938,알리스타 먼저 무는 판단이 아쉽네,1
294081,미드 50억 vs 1억 매치 ㅋㅋ ,1
223348,캬 71인 ㅋㅋㅋㅋㅋ,1
136899,안자냐 ,1
598151,왜 퍼즈 걸림?,1
686861,ㅁㅍ,1
564403,서풋 참 잘하네,1
643238,하요,1
477003,딜도..??\,1
968917,따이 후앙 찌엔,0
53032,아 토트넘 축구보러 가야겟다 ,1
133601,데프트 보여줘,1
77091,여기 진짜 쓰레기장이네,1
191860,ㅇㅅㅇ,1
638733,슥칼들 벌써부터 제사지내고 있노 ㄷㄷ,1
389831,? 육수들 뭐노,1
105508,진짜 개판이네,1
658702,희생은.켈황 ㅋㅋㅋㅋ,1
18509,7시에 끝났네 ㄷㄷ,1
278541,도서관 ㄷㄷ,1
348238,VAMOS!!!!,1
880064,녹방인데 광고시간 거리는 애들은 대체 뭐냐ㅋㅋ 녹방인데 그럼 지금 보지말고 내일 퇴근하고 경기부분만 스킵해서 봐라. 주말에 몰아보든가. 어차피 녹방인데. 뭘 툴툴거리냐,1
11943,대마유시 이름이 좀 위험하다,1
574713,헉 동준좌 그립읍니다..,1
593508,카르마가 라인전은 참 좋은데 나머지가 문제야,1
871900,진짜 ㅈ밥뜰의 대결이다 ㅉㅉ,1
620900,대상혁 펀치 대상혁 펀치,1
244003,맛도리는 역시 켈황 ㅋㅋ,1
311537,젠지 져라,1
723587,지금 퍼펙트 욕하는 애들 다 젠첩ㅋㅋ,1
324087,딜라이트 체지방값 하노 단단하네,1
745287,아지르마냥 웃네ㅋㅋㅋㅋ,1
673930,그냥 한화가 너무 못했다 힘내자 한화 ㅜㅜ,1
330221,세상에 대한 분노를 T1에 풀지 말아주세요 도태니뮤드류ㅠㅠㅠ,1
415456,칸나 없는 dk 는 히트긴 해 ㅋㅋㅋ,1
880701,아니 뭔 롤도사가 한명 와있냐?,1
479717,방금 말파귱임?? ㄷㄷㄷ,1
504318,ㅅㅅ,1
260380,설사이 나오면 꽁승 ㅋㅋ,1
640216,비디디 스킬샷 봐라 ㄷㄷ,1
495941,봉딸은 켈황,1
501495,수빈쨩 역시 하이힐 이쁘다,1
276922,"""럼자오자레""",1
22891,왜케 쫄보야,1
372224,또 시작이여ㄷㄷㄷㄷㅇㄷㅇㄷㅇㄷㅇ,1
800354,데자뷴가?,1
637253,먼 탱지르여 ㅋㅋ 아지르는 딜이지,1
55192,광동 한화는 티원 한화는 좀 궁금하네,1
970575,그래도 이번 겜엔 ㅇㅅㅇ 치는 사람 없어 좋네,1
847256,아니 칼리 레나타가 자칸 개패는데,1
15964,롤도사,1
897333,나미가 진짜 잘하네,1
759939,쵸비는 끝낫네 ㄹㅇ ,1
829769,퍼펙트 플레이가 가괌하네,1
743422,듀 정글이 노답이네,1
913031,대상혁,1
569426,도란의 스몰더 ㅋㅋ,1
513754,솔직히 케리아가 훨씬 잘하네;,1
863809,스틸이요 ㅋㅋㅋㅋ,1
148196,큰거온다... 뎊릴표,1
254618,아니 저걸 사랑?,1
552417,??,1
90177,왜 헥드를 안가지,1
636655,티젠... 후,1
668346,재미없는거보니 젠지가 이겼네,1
565909,이즈가 똥꼬쇼하면 뭐해 ㅋㅋ 스몰더는 q딸깍에 다 죽는다,1
157109,아니 근데 진짜로 2대1 브리온 승임????????,1
953633,클템 ㅋㅋㅋㅋㅋ,1
166980,저게 챔프냐 ㅋㅋㅋㅋㅋ,1
935503,티모다모,1
11179,대 황 슼 ㅋㅋㅋㅋ,1
208860,디도스 젠첩이 건거라니깐,0
850727,드디어 표식이 DRX에게 복수하는걸 보는구나 ,1
932628,도란은 도맘충들 데리고 인방이나 뛰자ㅋㅋㅋㅋ,1
889999,어디아픈검?,1
483550,진짜 점화럼블 킬각이 이상해 ㅋㅋ,1
402368,?,1
515927,힘싸움 on,1
45664,농심이 뇌가없네 다 이긴게임을 져주네 ㅋ,1
488157,신 꺾 마,1
658371,Q 삑나는거 아깝네 ,1
906152,t1 호ㅓㅏ이팅,1
384587,이런 광동을 이긴 티원 ㄷㄷ,1
285100,기인ㅊㅎ,1
949046,아 진짜,1
233062,딥기는 작년에도 이러더만 똑같네 ㅋㅋ,1
698656,이래 운영이 필요한 거임. 동부가 이게 않되서 오더가 넘어가면 플옵 나가는 거지,1
362373,표식 말리면 아무것도 못하네 킅 ㅋㅋㅋㅋㅋㅋ,1
725856,대 상 혁,1
502614,어 낀낀이형이야~,1
941993,분탕치는게 다 젠지팬은 아닌데 왤캐 발작들이신지;;,1
593948,어우 땀내,1
304849,황마유시ㄷㄷㄷㄷ ,1
785255,사람 하나 잡혀가겟군 옷벗고 지하철 타서,1
216585,2세트 내년에합니다,1
753168,저게 잡히네,1
251696,3.0 3.1 예상,1
563930,설마 dtd는 아니겠지,1
913580,대 상 혁,1
69318,불 잘생기고 롤도 잘하네ㅠㅠ,1
513332,역시 유틸은 켈황 ㅋㅋ,1
627122,홍코노 그는 데체,1
23440,기인 아닌가,1
884099,이커형 cs 왜이래?,1
591447,크산테 구조대임?,1
822683,노틸 브론즈,1
351873,여우는 고양이 조상 아닌데?,1
115026,트페가 미드에서 플 골카 안 박았으면 그 다음 쌈 좋았음,1
701257, 젠지한테 쳐맞고 트라우마 왔누 ㅋㅋㅋ,1
92224,애들아 왕 코다리 먹어랏?,1
531413,퍼블 딴 쪽이 이긴 걸로 하고 바로 끝내자 티한전 보게,1
600674,고생했어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
284821,결국 젠지구나 ,1
906776,야랄,1
518942,ㅋㅋㅋㅋㅋㅋ,1
330627,렉사이는 뭐때문에 유지력이좋은거임? ,1
43373,한사람을 까기위해 팬덤행동하는 젠첩이 제일역겹지않냐?,1
687674,대상혁,1
596340,5시간 ㄷㄷ,1
805401,벤이노 ㅋㅋㅋㅋ,1
133833,표식의 엄신,1
437465,ㅇㅅㅇ,1
963846,LCK 우승 서포터 에포트 화이팅,1
783672,촤ㅏㅏ비,1
179534,대황 티원팬 일동은 딮붕이들을 전격 지지합니다,1
379676,두두 불쌍해..,1
757685,ㅇㅅㅇ,1
217920,젠지 질 예정,1
84475,대우스,1
972942,와드 막타 때리지 말지,1
419393,ㅋㅋㅋ,1
576706,아니 젠첩이랑 슼갈은 왜 싸우고 난리임? 꺼져 좀,0
294055,머이거를 팔만명이나 보고있놐ㅋ,1
334403,쪼라서 졌네,1
117529,t1 상태 너무 아니긴하다 오늘,1
645807,진짜 개똥궁 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
704415,ㅇㅅㄴㅅ이 뭐임?,1
452178,신 선 생 ,1
366323,꼬마 왜 샤오후됨?,1
526236,왜이리 안일해?,1
753688,개이컼ㅋㅋㅋㅋㅋㅋ,1
401643,왠 착취 ?,1
880079,/경기 시작시 알림,1
19401,전용준 언제 내려오냐,1
736444,딜량혁 ㅋㅋㅋㅋㅋㅋㅋ,1
405355,육수빈 오늘도 가ㄷ자!,1
383547,ㅇㅅㅇ,1
808540,디플러스 7ㅣ아로 가나?,1
56744,티원 대악마는 한화밖에 없는거 맞지 않나.. 아닌가.. 젠지는 겨우이겼잖아,1
371951,요네라고한거같은데 방금,1
507601,2 x0,1
128119,탑최초 포핏가자 ㅋㅋ,1
429266,최종_진짜최종_찐막_진짜최최종,1
168908,대대대,1
277696,티원 화이팅,1
180324,대황딮!,1
482515,브리온 1승 젭알 저거 브리온 풀뱃했네 저거,1
295722,롤에 R이 들어감?,1
826258,오늘 콜업된 신인 에포트 선수 너무 까지마세요,1
738491,명애홰손아님?,1
177611,칼리까지 죽으면 대참사임,1
13081,프렌즈아이드롭 모델 누구임??,1
80315,디플러스 7ㅣ아 ㅋㅋㅋ 동부팀 진격,1
537492,아지르 연패 깨짐,1
109080,티모서폿이나 샤코강타서폿가즈아,1
712551,롤 대회기록 사이트알려주삼,1
638828,드가자!!,1
92120,이즈서폿 테스터훈에서 뉴메타로 나온건데 좋아보였는데 역시 나오는군,1
809615,에이밍 진짜 잘한다,1
721258,KT충들 처발려서 속 시원하네ㅋ,1
426836,ㅌㅊㅇ,1
889131,오너 아프대요,1
888500,어우 돈 차이가,1
269791,노빠구대전이네,1
491169,따봉??,1
786485,마스터미만 채팅금지,1
509769,블루 망겜임?,1
417254,김민1아 아직도 안써지네 ㅋㅋ,1
27282,ㅋㅋㅋㅋ자본주의 ㅇㅈㄹ,1
955711,ㅋㅋㅋㅋㅋㅋ gg,1
719521,케인인님,1
971185,팩트)도란은 저런 클러치플레이못해서 농심한테 졌다,1
76711,롤이 흥할려면 t1처럼 색깔이 짙어야 재밌음,1
266062,캬 오자룡,1
641576,대똥사,1
163487,3세트 브리온 승리 ㅋㅋㅋㅋ,1
608403,대 황 실 비,1
705748,대 상 혁,1
416192,이건 끝낫다,1
555107,대 황 너,1
912158,급한게 아니라 젠지가 한 선택은 맞는건데 티원 시야장악력이 원딜한테 서폿템준거때문에 미친거임 당할수밖에 없게 만든거,1
213612,관중들 있는데 녹방일까요??,1
